운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,위도,경도
파워큐브,태화현대2차아파트입주자대표회의,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-13(123 당감동태화현대2차아파트),35.15619484,129.0411018
파워큐브,태화현대2차아파트입주자대표회의,3,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-13(123 당감동태화현대2차아파트),35.15619484,129.0411018
파워큐브,태화현대2차아파트입주자대표회의,4,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-13(123 당감동태화현대2차아파트),35.15619484,129.0411018
파워큐브,태화현대2차아파트입주자대표회의,5,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-13(123 당감동태화현대2차아파트),35.15619484,129.0411018
파워큐브,트럼프월드센텀,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,7,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀,8,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 9,35.1698705,129.1324557
파워큐브,트럼프월드센텀2,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀3로 32,35.16651145,129.1337509
파워큐브,트럼프월드센텀2,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀3로 32,35.16651145,129.1337509
파워큐브,트럼프월드센텀2,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀3로 32,35.16651145,129.1337509
파워큐브,팔레드시즈,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,7,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,8,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,팔레드시즈,9,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
파워큐브,하단삼창아파트,1,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 괴정로 76,35.10169499,128.9718152
파워큐브,하단삼창아파트,2,AC완속,부산광역시 ,사하구 ,부산광역시 사하구 괴정로 76,35.10169499,128.9718152
파워큐브,학장반도보라 입주자대표회의,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 98(573-1 학장반도보라타운),35.13729145,128.9791721
파워큐브,학장반도보라 입주자대표회의,2,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 98(573-1 학장반도보라타운),35.13729145,128.9791721
파워큐브,학장반도보라 입주자대표회의,3,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 98(573-1 학장반도보라타운),35.13729145,128.9791721
파워큐브,학장반도보라 입주자대표회의,4,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 98(573-1 학장반도보라타운),35.13729145,128.9791721
파워큐브,학장반도보라 입주자대표회의,5,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 대동로 98(573-1 학장반도보라타운),35.13729145,128.9791721
파워큐브,학장벽산아파트 관리사무소,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로 105-21(168 학장벽산아파트),35.13917559,128.9894409
파워큐브,학장벽산아파트 관리사무소,2,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로 105-21(168 학장벽산아파트),35.13917559,128.9894409
파워큐브,학장벽산아파트 관리사무소,3,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로 105-21(168 학장벽산아파트),35.13917559,128.9894409
파워큐브,학장벽산아파트 관리사무소,4,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로 105-21(168 학장벽산아파트),35.13917559,128.9894409
파워큐브,학장벽산아파트 관리사무소,5,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로 105-21(168 학장벽산아파트),35.13917559,128.9894409
파워큐브,학장삼정그린코아아파트,1,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로123번길 67(858 학장동삼정그린코아아파트),35.14098939,128.9850353
파워큐브,학장삼정그린코아아파트,2,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로123번길 67(858 학장동삼정그린코아아파트),35.14098939,128.9850353
파워큐브,학장삼정그린코아아파트,3,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로123번길 67(858 학장동삼정그린코아아파트),35.14098939,128.9850353
파워큐브,학장삼정그린코아아파트,4,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로123번길 67(858 학장동삼정그린코아아파트),35.14098939,128.9850353
파워큐브,학장삼정그린코아아파트,5,AC완속,부산광역시 ,사상구 ,부산광역시 사상구 학감대로123번길 67(858 학장동삼정그린코아아파트),35.14098939,128.9850353
파워큐브,한국과학기술원부설 한국과학영재학교(민수),1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양관문로 105-47(899 한국과학영재학교),35.16520342,129.0260716
파워큐브,한국과학기술원부설 한국과학영재학교(민수),2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 백양관문로 105-47(899 한국과학영재학교),35.16520342,129.0260716
파워큐브,한국장애인고용공단 부산직업능력개발원(민수),1,AC완속,부산광역시 ,기장군 ,부산광역시 기장군 정관읍 산단5로 54(246 부산직업전문학교),35.31678362,129.1976588
