sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm25Value,khaiValue
부산,장림동,도시대기,0.002,0.3,0.004,0.029,28,15,48
부산,대저동,도시대기,0.003,0.3,0.002,0.023,17,7,38
부산,녹산동,도시대기,0.004,0.3,0.005,0.055,25,12,92
부산,명지동,도시대기,0.002,0.3,0.004,0.024,27,17,40
부산,연산동,도시대기,0.002,0.3,0.002,0.024,10,,40
부산,기장읍,도시대기,0.003,0.2,0.01,0.016,17,9,30
부산,용수리,도시대기,0.005,,0.029,0.009,11,9,48
부산,수정동,도시대기,0.002,0.2,0.018,0.015,13,7,30
부산,부곡동,도시대기,0.001,0.2,0.018,0.019,20,7,32
부산,회동동,도시대기,0.002,0.4,0.002,0.03,24,15,50
부산,광안동,도시대기,,,0.004,0.03,17,4,50
부산,대신동,도시대기,0.001,0.3,0.01,0.03,27,10,50
부산,덕포동,도시대기,0.002,0.4,0.002,0.034,15,15,56
부산,개금동,도시대기,0.002,0.4,0.002,0.046,28,15,76
부산,당리동,도시대기,0.003,0.4,0.004,0.038,18,6,63
부산,부산북항,도로변대기,0.003,0.3,0.004,0.049,19,9,81
부산,부산신항,도로변대기,0.003,0.3,0.003,0.045,19,11,75
부산,부산항,항만,0.002,0.3,0.008,0.035,32,12,58
부산,광복동,도시대기,0.002,0.3,0.03,0.014,20,13,50
부산,초량동,도로변대기,0.003,0.5,0.006,0.045,22,7,75
부산,태종대,도시대기,0.003,0.3,0.025,0.026,20,10,43
부산,청학동,도시대기,0.004,0.2,0.023,0.025,12,8,42
부산,전포동,도시대기,0.002,0.3,0.007,0.027,22,13,51
부산,온천동,도로변대기,0.003,0.5,0.003,0.037,20,16,61
부산,명장동,도시대기,,,0.004,0.026,13,12,47
부산,대연동,도시대기,0.002,0.4,0.031,0.013,17,8,51
부산,용호동,도시대기,0.002,0.3,0.026,0.015,,,
부산,학장동,도시대기,0.003,0.3,0.007,0.02,25,17,50
부산,덕천동,도시대기,0.002,0.5,0.003,0.032,29,17,59
부산,화명동,도시대기,,,0.004,0.028,14,11,47
부산,삼락동,도로변대기,0.002,0.4,0.011,0.022,,,
부산,청룡동,도시대기,,,0.004,0.028,15,,
부산,좌동,도시대기,0.002,0.3,0.037,0.006,17,8,56
부산,재송동,도시대기,0.003,0.4,0.003,0.02,16,11,43
부산,장림동,도시대기,0.002,0.4,0.005,0.023,23,19,61
부산,대저동,도시대기,0.002,0.3,0.005,0.019,24,19,56
부산,녹산동,도시대기,0.004,0.3,0.008,0.035,19,15,
부산,명지동,도시대기,0.002,0.4,0.007,0.019,31,20,59
부산,연산동,도시대기,0.002,0.4,0.002,0.026,16,12,43
부산,기장읍,도시대기,0.003,0.2,0.026,0.011,23,11,43
부산,용수리,도시대기,0.005,0.2,0.026,0.014,,8,43
부산,수정동,도시대기,0.002,0.3,0.015,0.031,17,17,51
부산,부곡동,도시대기,0.001,0.3,0.009,0.021,11,9,40
부산,회동동,도시대기,,0.4,0.006,0.016,18,15,43
부산,광안동,도시대기,,,0.01,0.029,21,10,48
부산,대신동,도시대기,0.001,0.3,0.029,0.02,25,10,48
부산,덕포동,도시대기,0.002,0.5,0.001,0.032,28,18,66
부산,개금동,도시대기,0.002,0.5,0.003,0.043,28,12,71
부산,당리동,도시대기,0.002,0.5,0.005,0.034,20,13,56
부산,부산북항,도로변대기,0.002,0.3,0.009,0.04,20,13,66
부산,부산신항,도로변대기,0.002,0.3,0.006,0.038,32,14,63
부산,부산항,항만,0.002,0.3,0.008,0.035,27,16,58
부산,광복동,도시대기,0.003,0.5,0.017,0.037,62,32,85
부산,초량동,도로변대기,0.003,0.6,0.01,0.053,67,29,90
부산,태종대,도시대기,0.004,0.3,0.041,0.023,68,23,84
부산,청학동,도시대기,0.004,0.3,0.039,0.02,62,31,79
부산,전포동,도시대기,0.003,0.5,,0.036,72,35,
부산,온천동,도로변대기,0.003,0.7,0.002,0.055,48,24,92
부산,명장동,도시대기,,,0.002,0.053,51,30,90
부산,대연동,도시대기,0.003,0.6,0.016,0.042,64,30,87
부산,용호동,도시대기,0.002,0.7,0.004,0.041,,,
부산,학장동,도시대기,0.005,0.5,0.003,0.018,84,51,101
부산,덕천동,도시대기,0.002,0.6,0.002,0.04,62,34,85
부산,화명동,도시대기,,,0.002,0.047,45,28,82
부산,삼락동,도로변대기,0.004,0.6,0.003,0.033,,,
부산,청룡동,도시대기,,,0.003,0.039,43,27,82
부산,좌동,도시대기,0.002,0.4,0.017,0.024,68,33,92
부산,재송동,도시대기,0.003,0.6,0.002,0.019,47,28,87
부산,장림동,도시대기,0.003,0.7,,0.036,61,40,
부산,대저동,도시대기,0.004,0.6,0.002,0.034,59,32,85
부산,녹산동,도시대기,0.005,0.5,0.003,0.064,47,35,154
부산,명지동,도시대기,0.002,0.5,0.004,0.034,54,36,95
부산,연산동,도시대기,0.003,0.6,0.001,0.021,51,31,87
부산,기장읍,도시대기,0.004,0.4,0.027,0.022,67,30,85
부산,용수리,도시대기,0.005,0.5,0.01,0.039,,31,
부산,수정동,도시대기,0.003,0.4,0.033,0.025,83,31,84
부산,부곡동,도시대기,0.002,0.4,0.006,0.033,49,29,82
부산,회동동,도시대기,0.002,0.5,0.002,0.022,45,27,85
부산,광안동,도시대기,,,0.003,0.038,58,31,85
부산,대신동,도시대기,0.002,0.5,0.015,0.049,74,36,82
부산,덕포동,도시대기,0.003,0.8,0.001,0.042,60,39,97
부산,개금동,도시대기,0.003,0.8,0.002,0.073,70,40,114
부산,당리동,도시대기,0.003,0.7,0.003,0.053,52,34,88
부산,부산북항,도로변대기,0.005,0.7,0.003,0.088,67,37,130
부산,부산신항,도로변대기,0.003,0.4,0.001,0.065,73,34,105
부산,부산항,항만,0.006,0.7,0.003,0.059,94,45,98
부산,녹산동,도시대기,0.005,0.4,0.004,0.05,49,30,83
부산,명지동,도시대기,0.003,0.4,0.003,0.032,58,35,92
부산,연산동,도시대기,0.003,0.5,0.001,0.023,39,20,69
부산,기장읍,도시대기,0.003,0.3,0.019,0.021,40,22,72
부산,용수리,도시대기,0.003,0.4,0.01,0.031,41,23,69
부산,수정동,도시대기,0.004,0.4,0.009,0.036,51,20,68
부산,부곡동,도시대기,0.002,0.4,0.003,0.034,41,23,66
부산,회동동,도시대기,0.002,0.4,0.003,0.022,37,23,69
부산,광안동,도시대기,,,0.003,0.036,49,22,72
부산,대신동,도시대기,0.002,0.4,0.02,0.029,53,25,72
부산,덕포동,도시대기,0.002,0.5,,0.036,52,32,
부산,개금동,도시대기,0.003,0.6,0.001,0.059,65,37,98
부산,당리동,도시대기,0.003,0.5,0.016,0.033,46,27,72
부산,부산북항,도로변대기,0.003,0.6,0.001,0.056,64,31,93
부산,부산신항,도로변대기,0.003,0.5,0.004,0.05,64,32,90
부산,부산항,항만,0.007,0.6,0.003,0.055,76,35,92
부산,광복동,도시대기,0.003,0.5,0.015,0.032,45,24,69
부산,초량동,도로변대기,0.003,0.7,0.002,0.056,58,25,93
부산,태종대,도시대기,0.003,0.3,0.033,0.021,53,25,69
부산,청학동,도시대기,0.003,0.3,0.029,0.021,44,26,72
부산,전포동,도시대기,0.003,0.4,0.002,0.031,52,27,77
부산,온천동,도로변대기,0.003,0.5,0.002,0.04,46,25,69
부산,명장동,도시대기,,,0.002,0.047,42,26,78
부산,대연동,도시대기,0.002,0.6,0.007,0.044,46,29,79
부산,용호동,도시대기,0.002,0.6,0.004,0.037,,,
부산,학장동,도시대기,0.004,0.5,0.003,0.025,61,36,79
부산,덕천동,도시대기,0.003,0.6,,0.04,58,33,
부산,화명동,도시대기,,,0.002,0.039,44,27,77
부산,삼락동,도로변대기,0.003,0.6,0.002,0.026,,,
부산,청룡동,도시대기,,,0.003,0.04,39,24,69
부산,좌동,도시대기,0.002,0.4,0.003,0.025,43,21,64
부산,재송동,도시대기,0.003,0.5,0.002,0.023,47,21,72
부산,장림동,도시대기,0.004,0.6,0.006,0.038,56,36,90
부산,대저동,도시대기,0.002,0.5,0.002,0.031,57,33,79
부산,광복동,도시대기,0.004,0.3,0.035,0.011,59,25,77
부산,초량동,도로변대기,0.003,0.5,0.004,0.051,74,32,85
부산,태종대,도시대기,0.004,0.3,0.007,0.045,68,26,84
부산,청학동,도시대기,0.004,0.3,0.018,0.033,61,30,80
부산,전포동,도시대기,0.003,0.4,0.002,0.031,69,30,78
부산,온천동,도로변대기,0.003,0.6,0.002,0.044,57,24,73
부산,명장동,도시대기,,,0.002,0.054,61,26,90
부산,대연동,도시대기,0.003,0.5,0.011,0.036,59,25,75
부산,용호동,도시대기,0.003,0.4,0.008,0.032,,,
부산,학장동,도시대기,0.004,0.3,0.004,0.031,72,39,82
부산,덕천동,도시대기,0.003,0.7,0.001,0.045,59,29,82
부산,화명동,도시대기,,,0.002,0.045,55,31,77
부산,삼락동,도로변대기,0.004,0.6,0.008,0.029,,,
부산,청룡동,도시대기,,,0.003,0.041,52,18,68
부산,좌동,도시대기,0.003,0.5,0.002,0.024,58,20,79
부산,재송동,도시대기,0.004,0.5,0.002,0.021,55,26,74
부산,장림동,도시대기,0.004,0.4,0.011,0.031,66,31,92
부산,대저동,도시대기,0.003,0.5,0.002,0.032,64,36,82
부산,녹산동,도시대기,0.007,0.4,0.004,0.058,65,27,97
부산,명지동,도시대기,0.003,0.4,0.003,0.031,82,42,92
부산,연산동,도시대기,0.003,0.4,0.001,0.027,52,19,68
부산,기장읍,도시대기,0.003,0.4,0.012,0.026,65,27,80
부산,용수리,도시대기,0.004,0.4,0.009,0.032,56,25,77
부산,수정동,도시대기,0.004,0.3,0.009,0.041,70,21,81
부산,부곡동,도시대기,0.002,0.3,0.003,0.035,57,20,71
부산,회동동,도시대기,0.002,0.5,0.002,0.025,62,25,74
부산,광안동,도시대기,,,0.003,0.036,61,23,80
부산,대신동,도시대기,0.002,0.4,0.018,0.03,72,27,86
부산,덕포동,도시대기,0.002,0.6,,0.042,64,37,
부산,개금동,도시대기,0.003,0.4,0.002,0.059,75,31,98
부산,당리동,도시대기,0.003,0.4,0.034,0.014,60,29,80
부산,부산북항,도로변대기,0.003,0.3,0.034,0.014,72,27,83
부산,부산신항,도로변대기,0.004,0.4,0.003,0.06,75,35,100
부산,부산항,항만,0.011,0.6,0.004,0.05,99,42,101
부산,광복동,도시대기,0.003,0.4,0.027,0.021,27,18,69
부산,초량동,도로변대기,0.003,0.3,0.044,0.01,36,14,62
부산,태종대,도시대기,0.003,0.2,0.034,0.021,37,13,60
부산,청학동,도시대기,0.003,0.3,0.027,0.026,29,17,56
부산,전포동,도시대기,0.003,0.4,0.002,0.034,43,25,85
부산,온천동,도로변대기,0.003,0.6,0.002,0.043,39,22,72
부산,명장동,도시대기,,,0.002,0.05,46,27,85
부산,대연동,도시대기,0.002,0.4,0.015,0.033,42,21,72
부산,용호동,도시대기,0.003,0.5,0.005,0.038,,,
부산,학장동,도시대기,0.003,0.3,0.003,0.032,30,17,79
부산,덕천동,도시대기,0.002,0.5,0.002,0.045,40,20,79
부산,화명동,도시대기,,,0.011,0.037,30,19,69
부산,삼락동,도로변대기,0.005,0.6,,0.034,,,
부산,청룡동,도시대기,,,0.003,0.041,36,18,69
부산,좌동,도시대기,0.002,0.4,0.012,0.025,41,17,64
부산,재송동,도시대기,0.003,0.4,0.002,0.024,43,24,82
부산,장림동,도시대기,0.003,0.5,0.002,0.035,47,27,90
부산,대저동,도시대기,0.004,0.5,0.002,0.037,47,27,79
부산,녹산동,도시대기,0.005,0.4,0.004,0.053,43,21,88
부산,명지동,도시대기,0.003,0.4,0.003,0.033,46,30,95
부산,연산동,도시대기,0.003,0.5,0.001,0.024,45,23,64
부산,기장읍,도시대기,0.003,0.2,0.052,0.006,60,25,69
부산,용수리,도시대기,0.004,0.3,0.019,0.024,34,19,66
부산,수정동,도시대기,0.003,0.2,0.05,0.007,39,18,67
부산,부곡동,도시대기,0.002,0.3,0.004,0.033,34,15,64
부산,회동동,도시대기,0.002,0.4,0.002,0.024,35,18,74
부산,광안동,도시대기,,,0.006,0.035,44,17,72
부산,대신동,도시대기,0.001,0.4,0.018,0.035,33,19,82
부산,덕포동,도시대기,0.002,0.4,0.002,0.04,42,20,87
부산,개금동,도시대기,0.003,0.4,0.001,0.068,49,27,109
부산,당리동,도시대기,0.004,0.6,0.004,0.061,33,17,101
부산,부산북항,도로변대기,0.004,0.5,0.002,0.064,47,24,104
부산,부산신항,도로변대기,0.003,0.4,0.002,0.058,49,14,97
부산,부산항,항만,0.007,0.5,0.004,0.051,83,39,85
부산,장림동,도시대기,0.003,0.7,0.002,0.038,70,44,105
부산,대저동,도시대기,0.003,0.6,0.002,0.038,66,41,87
부산,녹산동,도시대기,0.006,0.6,0.003,0.059,57,40,100
부산,명지동,도시대기,0.003,0.6,0.003,0.034,63,39,95
부산,연산동,도시대기,0.003,0.6,0.001,0.027,44,24,74
부산,기장읍,도시대기,0.004,0.4,0.033,0.018,58,33,79
부산,용수리,도시대기,0.004,0.3,0.02,0.029,28,17,66
부산,수정동,도시대기,0.004,0.5,0.018,0.038,55,25,76
부산,부곡동,도시대기,0.002,0.4,0.005,0.034,43,22,72
부산,회동동,도시대기,0.002,0.6,0.003,0.023,49,25,82
부산,광안동,도시대기,,,0.003,0.038,56,28,81
부산,대신동,도시대기,0.003,0.6,0.014,0.053,67,28,88
부산,덕포동,도시대기,0.002,0.6,,0.042,59,42,
부산,개금동,도시대기,0.003,0.8,0.002,0.074,76,46,115
부산,당리동,도시대기,0.004,0.8,0.003,0.06,79,46,100
부산,부산북항,도로변대기,0.004,0.7,0.001,0.069,80,38,110
부산,부산신항,도로변대기,0.003,0.5,0.002,0.08,81,40,121
부산,광복동,도시대기,0.003,0.6,0.004,0.052,50,20,86
부산,초량동,도로변대기,0.004,0.8,0.002,0.069,76,35,110
부산,태종대,도시대기,0.004,0.3,0.045,0.021,54,28,83
부산,청학동,도시대기,0.004,0.3,0.045,0.018,53,29,77
부산,전포동,도시대기,0.003,0.7,0.003,0.041,66,31,85
부산,온천동,도로변대기,0.003,1,0.002,0.043,44,23,77
부산,명장동,도시대기,,,0.002,0.051,58,35,85
부산,대연동,도시대기,0.003,0.5,0.025,0.032,61,33,82
부산,용호동,도시대기,0.003,1,0.003,0.045,,,
부산,학장동,도시대기,0.004,0.5,0.003,0.025,98,51,100
부산,덕천동,도시대기,0.003,0.8,0.002,0.049,65,35,85
부산,화명동,도시대기,,,0.002,0.052,49,27,86
부산,삼락동,도로변대기,0.003,0.7,0.003,0.033,,,
부산,청룡동,도시대기,,,0.003,0.042,46,25,74
부산,좌동,도시대기,0.003,0.6,0.003,0.026,40,20,72
부산,재송동,도시대기,0.003,0.6,0.002,0.021,55,30,79
부산,부산항,항만,0.007,0.6,0.003,0.06,92,53,100
부산,광복동,도시대기,0.003,0.6,0.003,0.054,61,41,92
부산,초량동,도로변대기,0.003,0.8,0.003,0.071,71,41,112
부산,태종대,도시대기,0.003,0.3,0.046,0.025,67,36,81
부산,청학동,도시대기,0.003,0.3,0.049,0.019,57,43,95
부산,전포동,도시대기,0.002,0.6,0.002,0.039,59,41,97
부산,온천동,도로변대기,0.003,0.6,0.002,0.052,56,35,86
부산,명장동,도시대기,,,0.003,0.048,56,39,90
부산,대연동,도시대기,0.002,0.6,0.012,0.05,60,40,90
부산,용호동,도시대기,0.002,0.8,0.004,0.048,,,
부산,학장동,도시대기,0.004,0.4,,0.027,83,51,
부산,덕천동,도시대기,0.002,0.6,0.002,0.045,56,41,95
부산,화명동,도시대기,,,0.003,0.045,47,36,90
부산,삼락동,도로변대기,0.003,0.6,0.002,0.035,,,
부산,청룡동,도시대기,,,0.003,0.047,50,38,82
부산,좌동,도시대기,0.002,0.6,0.003,0.029,56,36,87
부산,재송동,도시대기,0.003,0.5,0.003,0.035,61,35,82
부산,장림동,도시대기,0.003,0.4,0.019,0.035,67,47,154
부산,대저동,도시대기,0.002,0.5,0.002,0.036,66,44,100
부산,녹산동,도시대기,0.005,0.4,0.013,0.044,60,45,100
부산,명지동,도시대기,0.002,0.5,0.007,0.037,63,50,112
부산,연산동,도시대기,0.002,0.5,0.002,0.038,54,30,82
부산,기장읍,도시대기,0.003,0.4,0.031,0.023,70,51,100
부산,용수리,도시대기,0.004,0.4,0.018,0.03,63,48,97
부산,수정동,도시대기,0.005,0.6,0.004,0.056,61,38,93
부산,부곡동,도시대기,0.002,0.4,0.006,0.041,55,36,79
부산,회동동,도시대기,0.001,0.5,0.006,0.024,44,34,82
부산,광안동,도시대기,,,0.009,0.039,59,36,82
부산,대신동,도시대기,0.002,0.5,0.048,0.024,71,40,90
부산,덕포동,도시대기,0.002,0.5,0.001,0.041,61,49,105
부산,개금동,도시대기,0.002,0.7,0.002,0.067,69,45,107
부산,당리동,도시대기,0.002,0.4,0.035,0.028,59,42,92
부산,부산북항,도로변대기,0.002,0.5,0.002,0.062,72,42,102
부산,부산신항,도로변대기,0.003,0.4,0.014,0.043,66,42,100
부산,부산항,항만,0.003,0.6,0.002,0.055,84,52,109
부산,광복동,도시대기,0.003,0.5,0.004,0.048,50,27,90
부산,초량동,도로변대기,0.003,0.6,0.007,0.047,48,27,82
부산,태종대,도시대기,0.004,0.3,0.051,0.014,40,22,68
부산,청학동,도시대기,0.004,0.3,0.035,0.022,33,23,82
부산,전포동,도시대기,0.002,0.4,0.011,0.027,53,36,95
부산,온천동,도로변대기,0.003,0.5,0.003,0.042,42,29,79
부산,명장동,도시대기,,,0.006,0.032,36,31,95
부산,대연동,도시대기,0.003,0.5,0.033,0.022,37,25,87
부산,용호동,도시대기,0.002,0.7,0.008,0.039,,,
부산,학장동,도시대기,0.002,0.3,0.008,0.025,67,50,105
부산,덕천동,도시대기,0.002,0.5,0.007,0.032,58,44,97
부산,화명동,도시대기,,,0.015,0.024,47,36,92
부산,삼락동,도로변대기,0.002,0.5,0.008,0.031,,,
부산,청룡동,도시대기,,,0.006,0.04,36,23,72
부산,좌동,도시대기,0.003,0.5,0.01,0.022,48,27,77
부산,재송동,도시대기,0.003,0.4,0.006,0.027,34,24,85
부산,장림동,도시대기,0.002,0.5,0.019,0.021,64,47,132
부산,대저동,도시대기,0.002,0.5,0.006,0.028,56,48,128
부산,녹산동,도시대기,0.006,0.4,0.023,0.024,68,55,143
부산,명지동,도시대기,0.002,0.4,0.03,0.012,79,54,151
부산,연산동,도시대기,0.002,0.4,0.004,0.033,34,25,87
부산,기장읍,도시대기,0.003,0.3,0.039,0.012,32,24,77
부산,용수리,도시대기,0.003,0.3,0.022,0.022,28,20,74
부산,수정동,도시대기,0.004,0.4,0.012,0.04,51,26,74
부산,부곡동,도시대기,0.002,0.3,0.014,0.025,34,20,77
부산,회동동,도시대기,0.001,0.5,0.007,0.018,29,25,85
부산,광안동,도시대기,,,0.014,0.029,43,20,79
부산,대신동,도시대기,0.002,0.4,0.051,0.02,59,33,72
부산,덕포동,도시대기,0.002,0.5,0.005,0.029,60,44,120
부산,개금동,도시대기,0.002,0.6,0.004,0.039,56,39,95
부산,당리동,도시대기,0.003,0.5,0.016,0.031,55,45,109
부산,부산북항,도로변대기,0.002,0.4,0.013,0.041,53,30,90
부산,부산신항,도로변대기,0.002,0.4,0.016,0.032,70,45,116
부산,부산항,항만,0.002,0.3,0.003,0.055,72,44,101
부산,광복동,도시대기,0.002,0.4,0.03,0.008,21,14,74
부산,초량동,도로변대기,0.002,0.4,0.03,0.009,27,10,64
부산,태종대,도시대기,0.003,0.3,0.034,0.008,22,14,53
부산,청학동,도시대기,0.002,0.3,0.03,0.011,17,10,61
부산,전포동,도시대기,0.002,0.3,0.027,0.01,22,16,79
부산,온천동,도로변대기,0.003,0.5,0.016,0.029,27,21,72
부산,명장동,도시대기,,,0.029,0.011,27,17,74
부산,대연동,도시대기,0.003,0.5,0.027,0.012,29,19,72
부산,용호동,도시대기,0.002,0.4,0.029,0.01,,,
부산,학장동,도시대기,0.003,0.2,0.018,0.017,52,18,92
부산,덕천동,도시대기,0.002,0.4,0.023,0.018,29,17,77
부산,화명동,도시대기,,,0.03,0.013,25,17,79
부산,삼락동,도로변대기,0.002,0.5,0.019,0.02,,,
부산,청룡동,도시대기,,,0.032,0.007,28,16,69
부산,좌동,도시대기,0.002,0.3,0.032,0.008,29,17,69
부산,재송동,도시대기,0.003,0.4,0.024,0.014,26,18,74
부산,장림동,도시대기,0.003,0.4,0.021,0.015,34,17,97
부산,대저동,도시대기,0.002,0.4,0.031,0.007,20,15,87
부산,녹산동,도시대기,0.006,0.4,0.028,0.016,20,15,82
부산,명지동,도시대기,0.002,0.4,0.03,0.008,37,15,101
부산,연산동,도시대기,0.002,0.3,0.03,0.007,27,17,69
부산,기장읍,도시대기,0.002,0.3,0.038,0.006,24,19,74
부산,용수리,도시대기,0.002,0.3,0.035,0.007,27,18,74
부산,수정동,도시대기,0.002,0.3,0.032,0.009,21,11,61
부산,부곡동,도시대기,0.002,0.3,0.03,0.013,25,20,66
부산,회동동,도시대기,0.002,0.4,0.031,0.009,22,15,66
부산,광안동,도시대기,,,0.031,0.007,35,14,64
부산,대신동,도시대기,0.003,0.5,0.028,0.015,28,13,72
부산,덕포동,도시대기,0.002,0.4,0.024,0.012,21,14,85
부산,개금동,도시대기,0.002,0.4,0.018,0.025,30,16,90
부산,당리동,도시대기,0.002,0.4,0.025,0.019,25,12,85
부산,부산북항,도로변대기,0.002,0.4,0.024,0.017,39,18,77
부산,부산신항,도로변대기,0.003,0.3,0.018,0.026,14,6,61
부산,부산항,항만,0.001,0.2,0.033,0.01,15,,61
부산,장림동,도시대기,0.003,0.3,0.011,0.022,24,11,43
부산,대저동,도시대기,0.002,0.3,0.006,0.024,22,12,40
부산,녹산동,도시대기,0.005,0.4,0.018,0.028,15,13,47
부산,명지동,도시대기,0.002,0.3,0.004,0.025,26,11,42
부산,연산동,도시대기,0.002,0.2,0.017,0.011,16,8,28
