운영기관,충전소,충전기ID,충전기타입,지역,시군구,행정동,주소,이용가능시간,이용자 제한,충전용량,비고
에버온,부산연제 거제1차현대홈타운 117동,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34117동 지하3층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 117동,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34117동 지하3층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 118동,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34118동 지하3층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 118동,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34118동 지하3층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 119동,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34119동 지하2층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 119동,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34119동 지하2층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 120동,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34120동 지하2층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제1차현대홈타운 120동,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 34120동 지하2층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 거제센트럴자이1(B1),1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),3,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),4,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),5,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이2(B2),6,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),3,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),4,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),5,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),6,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 거제센트럴자이3(B3),7,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 법원북로 93(1519 거제센트럴자이),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제 대우그린타워,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 343지하3층주차장(101~104동사이),"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제 대우그린타워,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 월드컵대로 343지하3층주차장(101~104동사이),"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산연제구 거제현대타운 기계실 옆,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 아시아드대로46번길 15(1025 현대타운아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 거제현대타운 기계실 옆,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 아시아드대로46번길 15(1025 현대타운아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 거제현대타운 전기실 옆,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 아시아드대로46번길 15(1025 현대타운아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 거제현대타운 전기실 옆,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 아시아드대로46번길 15(1025 현대타운아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 거제현대타운 전기실 옆,3,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 아시아드대로46번길 15(1025 현대타운아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 아시아드코오롱하늘채1,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 종합운동장로28번길 7(하늘채 아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 아시아드코오롱하늘채1,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 종합운동장로28번길 7(하늘채 아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 아시아드코오롱하늘채1,3,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 종합운동장로28번길 7(하늘채 아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 아시아드코오롱하늘채2,1,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 종합운동장로28번길 7(하늘채 아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산연제구 아시아드코오롱하늘채2,2,AC완속,부산광역시 ,연제구 ,거제동,부산광역시 연제구 종합운동장로28번길 7(하늘채 아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산영도 경전아파트,1,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 동삼동로 10(265 경전아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산영도 경전아파트,2,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 동삼동로 10(265 경전아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산영도 경전아파트,3,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 동삼동로 10(265 경전아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산영도 국제마마뉴비치타운 111동 B1,1,AC완속,부산광역시 ,영도구 ,동삼동,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 국제마마뉴비치타운 111동 B1,2,AC완속,부산광역시 ,영도구 ,동삼동,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 국제마마뉴비치타운 111동 B1,3,AC완속,부산광역시 ,영도구 ,동삼동,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 국제마마뉴비치타운 112동,1,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 중리로 32112동 지하1층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 국제마마뉴비치타운 112동,2,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 중리로 32112동 지하1층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 국제마마뉴비치타운 112동,3,AC완속,부산광역시 ,영도구 ,동삼동,부산광역시 영도구 중리로 32112동 지하1층,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산영도 영도어린이도서관,1,AC완속,부산광역시 ,영도구 ,남항동,부산광역시 영도구 남항로9번길 1 (남항동1가),평일 09시~18시 이용가능,,,
에버온,부산영도구_유진캐슬아파트,1,AC완속,부산광역시 ,영도구 ,봉래동,부산광역시 영도구 봉래길 92-4(266 유진캐슬),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산전포LH,1,AC완속,부산광역시 ,부산진구 ,전포동,"부산광역시 부산진구 중앙대로 862 (전포동, 전포LH아파트)부산전포LH","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산전포LH,2,AC완속,부산광역시 ,부산진구 ,전포동,"부산광역시 부산진구 중앙대로 862 (전포동, 전포LH아파트)부산전포LH","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산지사휴먼시아,1,AC완속,부산광역시 ,강서구 ,지사동,"부산광역시 강서구 과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산지사휴먼시아,2,AC완속,부산광역시 ,강서구 ,지사동,"부산광역시 강서구 과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아","24시간 이용가능,입주민만 사용가능 거주자외출입제한",,,
에버온,부산진구 금강펜테리움더스퀘어 101동,1,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 가야대로 450(875 개금역금강펜테리움더스퀘어아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 금강펜테리움더스퀘어 101동,2,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 가야대로 450(875 개금역금강펜테리움더스퀘어아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 금강펜테리움더스퀘어 102동,1,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 가야대로 450(875 개금역금강펜테리움더스퀘어아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 금강펜테리움더스퀘어 102동,2,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 가야대로 450(875 개금역금강펜테리움더스퀘어아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 금강펜테리움더스퀘어 102동,3,AC완속,부산광역시 ,부산진구 ,개금동,부산광역시 부산진구 가야대로 450(875 개금역금강펜테리움더스퀘어아파트),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 범일역풍림아이원1,1,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 범일역풍림아이원1,2,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,외부인 사용불가,7kW,
에버온,부산진구 범일역풍림아이원2,1,AC완속,부산광역시 ,부산진구 ,범천동,부산광역시 부산진구 범일로154번길 33(1643 범일역풍림아이원),24시간 이용가능,외부인 사용불가,7kW,
